t,theta,beta,gamma,in_stance
6.186262,1.745329,0.223859,0.000000,0
6.187263,1.745329,0.224570,0.000000,0
6.188264,1.745329,0.225186,0.000000,0
6.189264,1.745329,0.225708,0.000000,0
6.190265,1.745329,0.226134,0.000000,0
6.191265,1.745329,0.226466,0.000000,0
6.192266,1.745329,0.226703,0.000000,0
6.193267,1.745329,0.226845,0.000000,0
6.194267,1.745329,0.226893,0.000000,1
6.195268,1.736726,0.223083,0.000000,1
6.196268,1.728068,0.219255,0.000000,1
6.197269,1.719369,0.215408,0.000000,1
6.198270,1.710640,0.211540,0.000000,1
6.199270,1.701893,0.207650,0.000000,1
6.200271,1.693142,0.203738,0.000000,1
6.201271,1.684396,0.199802,0.000000,1
6.202272,1.675668,0.195842,0.000000,1
6.203273,1.666968,0.191857,0.000000,1
6.204273,1.658308,0.187846,0.000000,1
6.205274,1.649698,0.183809,0.000000,1
6.206274,1.641150,0.179746,0.000000,1
6.207275,1.632673,0.175656,0.000000,1
6.208276,1.624277,0.171538,0.000000,1
6.209276,1.615974,0.167394,0.000000,1
6.210277,1.607771,0.163221,0.000000,1
6.211277,1.599680,0.159021,0.000000,1
6.212278,1.591709,0.154794,0.000000,1
6.213278,1.583868,0.150539,0.000000,1
6.214279,1.576165,0.146256,0.000000,1
6.215280,1.568609,0.141946,0.000000,1
6.216280,1.561209,0.137610,0.000000,1
6.217281,1.553973,0.133246,0.000000,1
6.218281,1.546909,0.128856,0.000000,1
6.219282,1.540025,0.124441,0.000000,1
6.220283,1.533328,0.120000,0.000000,1
6.221283,1.526826,0.115534,0.000000,1
6.222284,1.520526,0.111043,0.000000,1
6.223284,1.514435,0.106529,0.000000,1
6.224285,1.508559,0.101992,0.000000,1
6.225286,1.502904,0.097433,0.000000,1
6.226286,1.497477,0.092852,0.000000,1
6.227287,1.492283,0.088250,0.000000,1
6.228287,1.487328,0.083629,0.000000,1
6.229288,1.482617,0.078988,0.000000,1
6.230289,1.478156,0.074329,0.000000,1
6.231289,1.473948,0.069653,0.000000,1
6.232290,1.469998,0.064961,0.000000,1
6.233290,1.466311,0.060253,0.000000,1
6.234291,1.462890,0.055531,0.000000,1
6.235292,1.459738,0.050796,0.000000,1
6.236292,1.456860,0.046048,0.000000,1
6.237293,1.454257,0.041290,0.000000,1
6.238293,1.451933,0.036522,0.000000,1
6.239294,1.449891,0.031744,0.000000,1
6.240295,1.448131,0.026959,0.000000,1
6.241295,1.446656,0.022168,0.000000,1
6.242296,1.445467,0.017371,0.000000,1
6.243296,1.444567,0.012569,0.000000,1
6.244297,1.443955,0.007765,0.000000,1
6.245298,1.443632,0.002959,0.000000,1
6.246298,1.443598,-0.001848,0.000000,1
6.247299,1.443854,-0.006655,0.000000,1
6.248299,1.444400,-0.011460,0.000000,1
6.249300,1.445234,-0.016262,0.000000,1
6.250301,1.446356,-0.021060,0.000000,1
6.251301,1.447765,-0.025853,0.000000,1
6.252302,1.449459,-0.030639,0.000000,1
6.253302,1.451436,-0.035419,0.000000,1
6.254303,1.453696,-0.040189,0.000000,1
6.255304,1.456234,-0.044950,0.000000,1
6.256304,1.459049,-0.049700,0.000000,1
6.257305,1.462138,-0.054438,0.000000,1
6.258305,1.465497,-0.059163,0.000000,1
6.259306,1.469123,-0.063874,0.000000,1
6.260307,1.473012,-0.068570,0.000000,1
6.261307,1.477161,-0.073250,0.000000,1
6.262308,1.481564,-0.077913,0.000000,1
6.263308,1.486218,-0.082558,0.000000,1
6.264309,1.491117,-0.087184,0.000000,1
6.265309,1.496256,-0.091791,0.000000,1
6.266310,1.501630,-0.096377,0.000000,1
6.267311,1.507232,-0.100941,0.000000,1
6.268311,1.513058,-0.105483,0.000000,1
6.269312,1.519100,-0.110003,0.000000,1
6.270312,1.525353,-0.114498,0.000000,1
6.271313,1.531809,-0.118970,0.000000,1
6.272314,1.538461,-0.123417,0.000000,1
6.273314,1.545303,-0.127839,0.000000,1
6.274315,1.552326,-0.132234,0.000000,1
6.275315,1.559523,-0.136604,0.000000,1
6.276316,1.566885,-0.140947,0.000000,1
6.277317,1.574406,-0.145263,0.000000,1
6.278317,1.582076,-0.149552,0.000000,1
6.279318,1.589886,-0.153813,0.000000,1
6.280318,1.597828,-0.158047,0.000000,1
6.281319,1.605892,-0.162253,0.000000,1
6.282320,1.614069,-0.166432,0.000000,1
6.283320,1.622351,-0.170583,0.000000,1
6.284321,1.630726,-0.174707,0.000000,1
6.285321,1.639185,-0.178803,0.000000,1
6.286322,1.647718,-0.182873,0.000000,1
6.287323,1.656314,-0.186916,0.000000,1
6.288323,1.664963,-0.190932,0.000000,1
6.289324,1.673655,-0.194923,0.000000,1
6.290324,1.682377,-0.198889,0.000000,1
6.291325,1.691120,-0.202830,0.000000,1
6.292326,1.699871,-0.206748,0.000000,1
6.293326,1.708620,-0.210643,0.000000,1
6.294327,1.717354,-0.214516,0.000000,1
6.295327,1.726061,-0.218368,0.000000,1
6.296328,1.734730,-0.222200,0.000000,1
6.297329,1.743347,-0.226014,0.000000,1
6.298329,1.745329,-0.226865,0.000000,0
6.299330,1.745329,-0.226744,0.000000,0
6.300330,1.745329,-0.226529,0.000000,0
6.301331,1.745329,-0.226219,0.000000,0
6.302332,1.745329,-0.225815,0.000000,0
6.303332,1.745329,-0.225315,0.000000,0
6.304333,1.745329,-0.224721,0.000000,0
6.305333,1.745329,-0.224032,0.000000,0
6.306334,1.745329,-0.223248,0.000000,0
6.307335,1.745329,-0.222369,0.000000,0
6.308335,1.745329,-0.221395,0.000000,0
6.309336,1.745329,-0.220327,0.000000,0
6.310336,1.745329,-0.219163,0.000000,0
6.311337,1.745329,-0.217905,0.000000,0
6.312338,1.745329,-0.216552,0.000000,0
6.313338,1.745329,-0.215105,0.000000,0
6.314339,1.745329,-0.213562,0.000000,0
6.315339,1.745329,-0.211925,0.000000,0
6.316340,1.745329,-0.210193,0.000000,0
6.317340,1.745329,-0.208366,0.000000,0
6.318341,1.745329,-0.206444,0.000000,0
6.319342,1.745329,-0.204428,0.000000,0
6.320342,1.745329,-0.202316,0.000000,0
6.321343,1.745329,-0.200110,0.000000,0
6.322343,1.745329,-0.197809,0.000000,0
6.323344,1.745329,-0.195413,0.000000,0
6.324345,1.745329,-0.192923,0.000000,0
6.325345,1.745329,-0.190337,0.000000,0
6.326346,1.745329,-0.187657,0.000000,0
6.327346,1.745329,-0.184882,0.000000,0
6.328347,1.745329,-0.182012,0.000000,0
6.329348,1.745329,-0.179047,0.000000,0
6.330348,1.745329,-0.175988,0.000000,0
6.331349,1.745329,-0.172834,0.000000,0
6.332349,1.745329,-0.169584,0.000000,0
6.333350,1.745329,-0.166241,0.000000,0
6.334351,1.745329,-0.162802,0.000000,0
6.335351,1.745329,-0.159268,0.000000,0
6.336352,1.745329,-0.155640,0.000000,0
6.337352,1.745329,-0.151917,0.000000,0
6.338353,1.745329,-0.148131,0.000000,0
6.339354,1.745329,-0.144344,0.000000,0
6.340354,1.745329,-0.140557,0.000000,0
6.341355,1.745329,-0.136770,0.000000,0
6.342355,1.745329,-0.132983,0.000000,0
6.343356,1.745329,-0.129196,0.000000,0
6.344357,1.745329,-0.125409,0.000000,0
6.345357,1.745329,-0.121622,0.000000,0
6.346358,1.745329,-0.117835,0.000000,0
6.347358,1.745329,-0.114048,0.000000,0
6.348359,1.745329,-0.110261,0.000000,0
6.349360,1.745329,-0.106474,0.000000,0
6.350360,1.745329,-0.102687,0.000000,0
6.351361,1.745329,-0.098900,0.000000,0
6.352361,1.745329,-0.095113,0.000000,0
6.353362,1.745329,-0.091326,0.000000,0
6.354363,1.745329,-0.087539,0.000000,0
6.355363,1.745329,-0.083752,0.000000,0
6.356364,1.745329,-0.079965,0.000000,0
6.357364,1.745329,-0.076178,0.000000,0
6.358365,1.745329,-0.072391,0.000000,0
6.359366,1.745329,-0.068604,0.000000,0
6.360366,1.745329,-0.064817,0.000000,0
6.361367,1.745329,-0.061030,0.000000,0
6.362367,1.745329,-0.057243,0.000000,0
6.363368,1.745329,-0.053456,0.000000,0
6.364369,1.745329,-0.049669,0.000000,0
6.365369,1.745329,-0.045882,0.000000,0
6.366370,1.745329,-0.042095,0.000000,0
6.367370,1.745329,-0.038308,0.000000,0
6.368371,1.745329,-0.034521,0.000000,0
6.369372,1.745329,-0.030734,0.000000,0
6.370372,1.745329,-0.026947,0.000000,0
6.371373,1.745329,-0.023160,0.000000,0
6.372373,1.745329,-0.019373,0.000000,0
6.373374,1.745329,-0.015586,0.000000,0
6.374374,1.745329,-0.011799,0.000000,0
6.375375,1.745329,-0.008012,0.000000,0
6.376376,1.745329,-0.004224,0.000000,0
6.377376,1.745329,-0.000437,0.000000,0
6.378377,1.745329,0.003350,0.000000,0
6.379377,1.745329,0.007137,0.000000,0
6.380378,1.745329,0.010924,0.000000,0
6.381379,1.745329,0.014711,0.000000,0
6.382379,1.745329,0.018498,0.000000,0
6.383380,1.745329,0.022285,0.000000,0
6.384380,1.745329,0.026072,0.000000,0
6.385381,1.745329,0.029859,0.000000,0
6.386382,1.745329,0.033646,0.000000,0
6.387382,1.745329,0.037433,0.000000,0
6.388383,1.745329,0.041220,0.000000,0
6.389383,1.745329,0.045007,0.000000,0
6.390384,1.745329,0.048794,0.000000,0
6.391385,1.745329,0.052581,0.000000,0
6.392385,1.745329,0.056368,0.000000,0
6.393386,1.745329,0.060155,0.000000,0
6.394386,1.745329,0.063942,0.000000,0
6.395387,1.745329,0.067729,0.000000,0
6.396388,1.745329,0.071516,0.000000,0
6.397388,1.745329,0.075303,0.000000,0
6.398389,1.745329,0.079090,0.000000,0
6.399389,1.745329,0.082877,0.000000,0
6.400390,1.745329,0.086664,0.000000,0
6.401391,1.745329,0.090451,0.000000,0
6.402391,1.745329,0.094238,0.000000,0
6.403392,1.745329,0.098025,0.000000,0
6.404392,1.745329,0.101812,0.000000,0
6.405393,1.745329,0.105599,0.000000,0
6.406394,1.745329,0.109386,0.000000,0
6.407394,1.745329,0.113173,0.000000,0
6.408395,1.745329,0.116960,0.000000,0
6.409395,1.745329,0.120747,0.000000,0
6.410396,1.745329,0.124534,0.000000,0
6.411397,1.745329,0.128321,0.000000,0
6.412397,1.745329,0.132108,0.000000,0
6.413398,1.745329,0.135895,0.000000,0
6.414398,1.745329,0.139682,0.000000,0
6.415399,1.745329,0.143469,0.000000,0
6.416400,1.745329,0.147256,0.000000,0
6.417400,1.745329,0.151043,0.000000,0
6.418401,1.745329,0.154788,0.000000,0
6.419401,1.745329,0.158438,0.000000,0
6.420402,1.745329,0.161994,0.000000,0
6.421403,1.745329,0.165454,0.000000,0
6.422403,1.745329,0.168820,0.000000,0
6.423404,1.745329,0.172091,0.000000,0
6.424404,1.745329,0.175268,0.000000,0
6.425405,1.745329,0.178349,0.000000,0
6.426405,1.745329,0.181335,0.000000,0
6.427406,1.745329,0.184227,0.000000,0
6.428407,1.745329,0.187024,0.000000,0
6.429407,1.745329,0.189726,0.000000,0
6.430408,1.745329,0.192334,0.000000,0
6.431408,1.745329,0.194846,0.000000,0
6.432409,1.745329,0.197264,0.000000,0
6.433410,1.745329,0.199587,0.000000,0
6.434410,1.745329,0.201815,0.000000,0
6.435411,1.745329,0.203948,0.000000,0
6.436411,1.745329,0.205987,0.000000,0
6.437412,1.745329,0.207930,0.000000,0
6.438413,1.745329,0.209779,0.000000,0
6.439413,1.745329,0.211533,0.000000,0
6.440414,1.745329,0.213192,0.000000,0
6.441414,1.745329,0.214757,0.000000,0
6.442415,1.745329,0.216226,0.000000,0
6.443416,1.745329,0.217601,0.000000,0
6.444416,1.745329,0.218881,0.000000,0
6.445417,1.745329,0.220066,0.000000,0
6.446417,1.745329,0.221157,0.000000,0
6.447418,1.745329,0.222152,0.000000,0
6.448419,1.745329,0.223053,0.000000,0
6.449419,1.745329,0.223859,0.000000,0
6.450420,1.745329,0.224570,0.000000,0
6.451420,1.745329,0.225186,0.000000,0
6.452421,1.745329,0.225708,0.000000,0
6.453422,1.745329,0.226134,0.000000,0
6.454422,1.745329,0.226466,0.000000,0
6.455423,1.745329,0.226703,0.000000,0
6.456423,1.745329,0.226845,0.000000,0
6.457424,1.745329,0.226893,0.000000,1
6.458425,1.736726,0.223083,0.000000,1
6.459425,1.728068,0.219255,0.000000,1
6.460426,1.719369,0.215408,0.000000,1
6.461426,1.710640,0.211540,0.000000,1
6.462427,1.701893,0.207650,0.000000,1
6.463428,1.693142,0.203738,0.000000,1
6.464428,1.684396,0.199802,0.000000,1
6.465429,1.675668,0.195842,0.000000,1
6.466429,1.666968,0.191857,0.000000,1
6.467430,1.658308,0.187846,0.000000,1
6.468431,1.649698,0.183809,0.000000,1
6.469431,1.641150,0.179746,0.000000,1
6.470432,1.632673,0.175656,0.000000,1
6.471432,1.624277,0.171538,0.000000,1
6.472433,1.615974,0.167394,0.000000,1
6.473434,1.607771,0.163221,0.000000,1
6.474434,1.599680,0.159021,0.000000,1
6.475435,1.591709,0.154794,0.000000,1
6.476435,1.583868,0.150539,0.000000,1
6.477436,1.576165,0.146256,0.000000,1
6.478436,1.568609,0.141946,0.000000,1
6.479437,1.561209,0.137610,0.000000,1
6.480438,1.553973,0.133246,0.000000,1
6.481438,1.546909,0.128856,0.000000,1
6.482439,1.540025,0.124441,0.000000,1
6.483439,1.533328,0.120000,0.000000,1
6.484440,1.526826,0.115534,0.000000,1
6.485441,1.520526,0.111043,0.000000,1
6.486441,1.514435,0.106529,0.000000,1
6.487442,1.508559,0.101992,0.000000,1
6.488442,1.502904,0.097433,0.000000,1
6.489443,1.497477,0.092852,0.000000,1
6.490444,1.492283,0.088250,0.000000,1
6.491444,1.487328,0.083629,0.000000,1
6.492445,1.482617,0.078988,0.000000,1
6.493445,1.478156,0.074329,0.000000,1
6.494446,1.473948,0.069653,0.000000,1
6.495447,1.469998,0.064961,0.000000,1
6.496447,1.466311,0.060253,0.000000,1
6.497448,1.462890,0.055531,0.000000,1
6.498448,1.459738,0.050796,0.000000,1
6.499449,1.456860,0.046048,0.000000,1
6.500450,1.454257,0.041290,0.000000,1
6.501450,1.451933,0.036522,0.000000,1
6.502451,1.449891,0.031744,0.000000,1
6.503451,1.448131,0.026959,0.000000,1
6.504452,1.446656,0.022168,0.000000,1
6.505453,1.445467,0.017371,0.000000,1
6.506453,1.444567,0.012569,0.000000,1
6.507454,1.443955,0.007765,0.000000,1
6.508454,1.443632,0.002959,0.000000,1
6.509455,1.443598,-0.001848,0.000000,1
6.510456,1.443854,-0.006655,0.000000,1
6.511456,1.444400,-0.011460,0.000000,1
6.512457,1.445234,-0.016262,0.000000,1
6.513457,1.446356,-0.021060,0.000000,1
6.514458,1.447765,-0.025853,0.000000,1
6.515459,1.449459,-0.030639,0.000000,1
6.516459,1.451436,-0.035419,0.000000,1
6.517460,1.453696,-0.040189,0.000000,1
6.518460,1.456234,-0.044950,0.000000,1
6.519461,1.459049,-0.049700,0.000000,1
6.520462,1.462138,-0.054438,0.000000,1
6.521462,1.465497,-0.059163,0.000000,1
6.522463,1.469123,-0.063874,0.000000,1
6.523463,1.473012,-0.068570,0.000000,1
6.524464,1.477161,-0.073250,0.000000,1
6.525465,1.481564,-0.077913,0.000000,1
6.526465,1.486218,-0.082558,0.000000,1
6.527466,1.491117,-0.087184,0.000000,1
6.528466,1.496256,-0.091791,0.000000,1
6.529467,1.501630,-0.096377,0.000000,1
6.530467,1.507232,-0.100941,0.000000,1
6.531468,1.513058,-0.105483,0.000000,1
6.532469,1.519100,-0.110003,0.000000,1
6.533469,1.525353,-0.114498,0.000000,1
6.534470,1.531809,-0.118970,0.000000,1
6.535470,1.538461,-0.123417,0.000000,1
6.536471,1.545303,-0.127839,0.000000,1
6.537472,1.552326,-0.132234,0.000000,1
6.538472,1.559523,-0.136604,0.000000,1
6.539473,1.566885,-0.140947,0.000000,1
6.540473,1.574406,-0.145263,0.000000,1
6.541474,1.582076,-0.149552,0.000000,1
6.542475,1.589886,-0.153813,0.000000,1
6.543475,1.597828,-0.158047,0.000000,1
6.544476,1.605892,-0.162253,0.000000,1
6.545476,1.614069,-0.166432,0.000000,1
6.546477,1.622351,-0.170583,0.000000,1
6.547478,1.630726,-0.174707,0.000000,1
6.548478,1.639185,-0.178803,0.000000,1
6.549479,1.647718,-0.182873,0.000000,1
6.550479,1.656314,-0.186916,0.000000,1
6.551480,1.664963,-0.190932,0.000000,1
6.552481,1.673655,-0.194923,0.000000,1
6.553481,1.682377,-0.198889,0.000000,1
6.554482,1.691120,-0.202830,0.000000,1
6.555482,1.699871,-0.206748,0.000000,1
6.556483,1.708620,-0.210643,0.000000,1
6.557484,1.717354,-0.214516,0.000000,1
6.558484,1.726061,-0.218368,0.000000,1
6.559485,1.734730,-0.222200,0.000000,1
6.560485,1.743347,-0.226014,0.000000,1
6.561486,1.745329,-0.226865,0.000000,0
6.562487,1.745329,-0.226744,0.000000,0
6.563487,1.745329,-0.226529,0.000000,0
6.564488,1.745329,-0.226219,0.000000,0
6.565488,1.745329,-0.225815,0.000000,0
6.566489,1.745329,-0.225315,0.000000,0
6.567490,1.745329,-0.224721,0.000000,0
6.568490,1.745329,-0.224032,0.000000,0
6.569491,1.745329,-0.223248,0.000000,0
6.570491,1.745329,-0.222369,0.000000,0
6.571492,1.745329,-0.221395,0.000000,0
6.572493,1.745329,-0.220327,0.000000,0
6.573493,1.745329,-0.219163,0.000000,0
6.574494,1.745329,-0.217905,0.000000,0
6.575494,1.745329,-0.216552,0.000000,0
6.576495,1.745329,-0.215105,0.000000,0
6.577496,1.745329,-0.213562,0.000000,0
6.578496,1.745329,-0.211925,0.000000,0
6.579497,1.745329,-0.210193,0.000000,0
6.580497,1.745329,-0.208366,0.000000,0
6.581498,1.745329,-0.206444,0.000000,0
6.582498,1.745329,-0.204428,0.000000,0
6.583499,1.745329,-0.202316,0.000000,0
6.584500,1.745329,-0.200110,0.000000,0
6.585500,1.745329,-0.197809,0.000000,0
6.586501,1.745329,-0.195413,0.000000,0
6.587501,1.745329,-0.192923,0.000000,0
6.588502,1.745329,-0.190337,0.000000,0
6.589503,1.745329,-0.187657,0.000000,0
6.590503,1.745329,-0.184882,0.000000,0
6.591504,1.745329,-0.182012,0.000000,0
6.592504,1.745329,-0.179047,0.000000,0
6.593505,1.745329,-0.175988,0.000000,0
6.594506,1.745329,-0.172834,0.000000,0
6.595506,1.745329,-0.169584,0.000000,0
6.596507,1.745329,-0.166241,0.000000,0
6.597507,1.745329,-0.162802,0.000000,0
6.598508,1.745329,-0.159268,0.000000,0
6.599509,1.745329,-0.155640,0.000000,0
6.600509,1.745329,-0.151917,0.000000,0
6.601510,1.745329,-0.148131,0.000000,0
6.602510,1.745329,-0.144344,0.000000,0
6.603511,1.745329,-0.140557,0.000000,0
6.604512,1.745329,-0.136770,0.000000,0
6.605512,1.745329,-0.132983,0.000000,0
6.606513,1.745329,-0.129196,0.000000,0
6.607513,1.745329,-0.125409,0.000000,0
6.608514,1.745329,-0.121622,0.000000,0
6.609515,1.745329,-0.117835,0.000000,0
6.610515,1.745329,-0.114048,0.000000,0
6.611516,1.745329,-0.110261,0.000000,0
6.612516,1.745329,-0.106474,0.000000,0
6.613517,1.745329,-0.102687,0.000000,0
6.614518,1.745329,-0.098900,0.000000,0
6.615518,1.745329,-0.095113,0.000000,0
6.616519,1.745329,-0.091326,0.000000,0
6.617519,1.745329,-0.087539,0.000000,0
6.618520,1.745329,-0.083752,0.000000,0
6.619521,1.745329,-0.079965,0.000000,0
6.620521,1.745329,-0.076178,0.000000,0
6.621522,1.745329,-0.072391,0.000000,0
6.622522,1.745329,-0.068604,0.000000,0
6.623523,1.745329,-0.064817,0.000000,0
6.624524,1.745329,-0.061030,0.000000,0
6.625524,1.745329,-0.057243,0.000000,0
6.626525,1.745329,-0.053456,0.000000,0
6.627525,1.745329,-0.049669,0.000000,0
6.628526,1.745329,-0.045882,0.000000,0
6.629527,1.745329,-0.042095,0.000000,0
6.630527,1.745329,-0.038308,0.000000,0
6.631528,1.745329,-0.034521,0.000000,0
6.632528,1.745329,-0.030734,0.000000,0
6.633529,1.745329,-0.026947,0.000000,0
6.634529,1.745329,-0.023160,0.000000,0
6.635530,1.745329,-0.019373,0.000000,0
6.636531,1.745329,-0.015586,0.000000,0
6.637531,1.745329,-0.011799,0.000000,0
6.638532,1.745329,-0.008012,0.000000,0
6.639532,1.745329,-0.004224,0.000000,0
6.640533,1.745329,-0.000437,0.000000,0
6.641534,1.745329,0.003350,0.000000,0
6.642534,1.745329,0.007137,0.000000,0
6.643535,1.745329,0.010924,0.000000,0
6.644535,1.745329,0.014711,0.000000,0
6.645536,1.745329,0.018498,0.000000,0
6.646537,1.745329,0.022285,0.000000,0
6.647537,1.745329,0.026072,0.000000,0
6.648538,1.745329,0.029859,0.000000,0
6.649538,1.745329,0.033646,0.000000,0
6.650539,1.745329,0.037433,0.000000,0
6.651540,1.745329,0.041220,0.000000,0
6.652540,1.745329,0.045007,0.000000,0
6.653541,1.745329,0.048794,0.000000,0
6.654541,1.745329,0.052581,0.000000,0
6.655542,1.745329,0.056368,0.000000,0
6.656543,1.745329,0.060155,0.000000,0
6.657543,1.745329,0.063942,0.000000,0
6.658544,1.745329,0.067729,0.000000,0
6.659544,1.745329,0.071516,0.000000,0
6.660545,1.745329,0.075303,0.000000,0
6.661546,1.745329,0.079090,0.000000,0
6.662546,1.745329,0.082877,0.000000,0
6.663547,1.745329,0.086664,0.000000,0
6.664547,1.745329,0.090451,0.000000,0
6.665548,1.745329,0.094238,0.000000,0
6.666549,1.745329,0.098025,0.000000,0
6.667549,1.745329,0.101812,0.000000,0
6.668550,1.745329,0.105599,0.000000,0
6.669550,1.745329,0.109386,0.000000,0
6.670551,1.745329,0.113173,0.000000,0
6.671552,1.745329,0.116960,0.000000,0
6.672552,1.745329,0.120747,0.000000,0
6.673553,1.745329,0.124534,0.000000,0
6.674553,1.745329,0.128321,0.000000,0
6.675554,1.745329,0.132108,0.000000,0
6.676555,1.745329,0.135895,0.000000,0
6.677555,1.745329,0.139682,0.000000,0
6.678556,1.745329,0.143469,0.000000,0
6.679556,1.745329,0.147256,0.000000,0
6.680557,1.745329,0.151043,0.000000,0
6.681558,1.745329,0.154788,0.000000,0
6.682558,1.745329,0.158438,0.000000,0
6.683559,1.745329,0.161994,0.000000,0
6.684559,1.745329,0.165454,0.000000,0
6.685560,1.745329,0.168820,0.000000,0
6.686560,1.745329,0.172091,0.000000,0
6.687561,1.745329,0.175268,0.000000,0
6.688562,1.745329,0.178349,0.000000,0
6.689562,1.745329,0.181335,0.000000,0
6.690563,1.745329,0.184227,0.000000,0
6.691563,1.745329,0.187024,0.000000,0
6.692564,1.745329,0.189726,0.000000,0
6.693565,1.745329,0.192334,0.000000,0
6.694565,1.745329,0.194846,0.000000,0
6.695566,1.745329,0.197264,0.000000,0
6.696566,1.745329,0.199587,0.000000,0
6.697567,1.745329,0.201815,0.000000,0
6.698568,1.745329,0.203948,0.000000,0
6.699568,1.745329,0.205987,0.000000,0
6.700569,1.745329,0.207930,0.000000,0
6.701569,1.745329,0.209779,0.000000,0
6.702570,1.745329,0.211533,0.000000,0
6.703571,1.745329,0.213192,0.000000,0
6.704571,1.745329,0.214757,0.000000,0
6.705572,1.745329,0.216226,0.000000,0
6.706572,1.745329,0.217601,0.000000,0
6.707573,1.745329,0.218881,0.000000,0
6.708574,1.745329,0.220066,0.000000,0
6.709574,1.745329,0.221157,0.000000,0
6.710575,1.745329,0.222152,0.000000,0
6.711575,1.745329,0.223053,0.000000,0
6.712576,1.745329,0.223859,0.000000,0
6.713577,1.745329,0.224570,0.000000,0
6.714577,1.745329,0.225186,0.000000,0
6.715578,1.745329,0.225708,0.000000,0
6.716578,1.745329,0.226134,0.000000,0
6.717579,1.745329,0.226466,0.000000,0
6.718580,1.745329,0.226703,0.000000,0
6.719580,1.745329,0.226845,0.000000,0
6.720581,1.745329,0.279253,0.000000,1
6.721579,1.736983,0.274393,0.000000,1
6.722577,1.728598,0.269511,0.000000,1
6.723575,1.720187,0.264605,0.000000,1
6.724572,1.711762,0.259674,0.000000,1
6.725570,1.703334,0.254716,0.000000,1
6.726568,1.694913,0.249730,0.000000,1
6.727566,1.686512,0.244716,0.000000,1
6.728564,1.678140,0.239673,0.000000,1
6.729562,1.669809,0.234599,0.000000,1
6.730560,1.661529,0.229495,0.000000,1
6.731558,1.653310,0.224359,0.000000,1
6.732556,1.645162,0.219192,0.000000,1
6.733554,1.637094,0.213992,0.000000,1
