C.x,C.y,C.z,v.x,v.y,v.z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_orien_w,imu_orien_x,imu_orien_y,imu_orien_z,state_theta_a,state_beta_a,state_theta_b,state_beta_b_original_define,state_beta_b,state_theta_c,state_beta_c_original_define,state_beta_c,state_theta_d,state_beta_d
-0.5051,2.00577,0.123279,0.105698092,-0.015462888,-0.001728127,0.139602577,-0.187130701,-0.083108256,-5.33E-08,0.0907541,-0.000484456,0.999999,1.85E-06,-0.00127199,-0.000133955,0.621470973,-1.485775,1.263538973,-1.854877,1.854877,0.678395973,1.69072,-1.69072,1.053525973,2.62414
-0.504536,2.00568,0.123251,0.106307287,-0.016275897,-0.002100392,0.121708116,-0.162660747,-0.084559067,-5.55E-08,0.0956285,-0.000431715,0.999999,1.89E-06,-0.00103292,-0.000135034,0.620850973,-1.482375,1.257559973,-1.856376,1.856376,0.679615973,1.69358,-1.69358,1.036135973,2.65001
-0.503972,2.0056,0.12322,0.106823868,-0.016961765,-0.002475294,0.103088097,-0.137199777,-0.085587955,-5.76E-08,0.0997533,-0.000365222,1,1.92E-06,-0.000783533,-0.000135947,0.620240973,-1.478975,1.251564973,-1.857871,1.857871,0.680845973,1.69644,-1.69644,1.019315973,2.67482
-0.503409,2.00551,0.123186,0.107244853,-0.017517198,-0.00285104,0.084006317,-0.111116792,-0.086164577,-5.96E-08,0.10311,-0.000287057,1,1.96E-06,-0.000525759,-0.000136664,0.619640973,-1.475565,1.245566973,-1.859369,1.859369,0.682090973,1.699275,-1.699275,1.003110973,2.698515
-0.502848,2.00542,0.12315,0.107643329,-0.017926886,-0.003090074,0.07945961,-0.081970697,-0.059208674,-6.17E-08,0.1063,-0.000195114,1,1.99E-06,-0.00026001,-0.000137151,0.619045973,-1.47215,1.239563973,-1.860862,1.860862,0.683345973,1.70211,-1.70211,0.987540973,2.721075
-0.502366,2.00544,0.123154,0.09250333,0.003471707,0.004765142,-3.02800853,4.279640183,1.573301908,2.95E-08,-0.0207368,-0.000657922,1,1.99E-06,-0.000311852,-0.000138796,0.618455973,-1.46873,1.233558973,-1.862347,1.862347,0.684615973,1.70493,-1.70493,0.972635973,2.74246
-0.501885,2.00545,0.123131,0.093029763,0.003624584,-0.000368927,0.105213185,0.030567179,-1.025587665,2.51E-08,-0.0132578,-8.72E-05,1,1.98E-06,-0.000344996,-0.000139014,0.617870973,-1.465305,1.227558973,-1.863827,1.863827,0.685890973,1.707735,-1.707735,0.958390973,2.762675
-0.501404,2.00547,0.123105,0.093436178,0.003926124,-0.001166459,0.0812805,0.06031208,-0.158617329,2.34E-08,-0.00957369,4.20E-05,1,1.98E-06,-0.00036893,-0.000138909,0.617295973,-1.46187,1.221562473,-1.8652935,1.8652935,0.687185973,1.71053,-1.71053,0.944820973,2.781735
-0.500925,2.00549,0.123077,0.09361298,0.003934325,-0.001360304,0.035372303,0.0016434,-0.037997023,2.29E-08,-0.00823417,3.76E-05,1,1.98E-06,-0.000389516,-0.000138815,0.616725973,-1.45843,1.215575973,-1.86675,1.86675,0.688500973,1.713315,-1.713315,0.931895973,2.79966
-0.500448,2.00551,0.12305,0.093783712,0.003854557,-0.001413315,0.034166751,-0.015948819,-0.009906731,2.26E-08,-0.00746086,5.27E-05,1,1.97E-06,-0.000408168,-0.000138684,0.616160973,-1.454985,1.209596473,-1.8681895,1.8681895,0.689820973,1.716085,-1.716085,0.919595973,2.8165
-0.499977,2.00552,0.123039,0.092907157,0.001784777,0.0018206,-0.175296445,-0.41393081,0.648103834,2.42E-08,-0.0135616,0.000258471,1,1.97E-06,-0.000442072,-0.000138038,0.615605973,-1.45154,1.203631973,-1.869614,1.869614,0.691150973,1.718845,-1.718845,0.907870973,2.832225
-0.499505,2.00553,0.123029,0.093529228,0.001358387,0.001787655,0.124398957,-0.085267806,-0.005775778,2.32E-08,-0.00871776,0.000108735,1,1.96E-06,-0.000463866,-0.000137766,0.615055973,-1.44808,1.197684473,-1.8710215,1.8710215,0.692500973,1.721595,-1.721595,0.896660973,2.846735
-0.499034,2.00553,0.123019,0.093908282,0.000888082,0.001859088,0.075797617,-0.094051903,0.014834494,2.27E-08,-0.00589465,8.86E-05,1,1.96E-06,-0.000478603,-0.000137544,0.614510973,-1.444625,1.191754973,-1.872411,1.872411,0.693865973,1.72433,-1.72433,0.885880973,2.859845
-0.498564,2.00554,0.123009,0.094179868,0.000496909,0.001901098,0.054313092,-0.0782274,0.008764677,2.25E-08,-0.00384743,7.65E-05,1,1.96E-06,-0.000488222,-0.000137353,0.613975973,-1.44116,1.185840473,-1.8737755,1.8737755,0.695240973,1.727055,-1.727055,0.875455973,2.87132
-0.498095,2.00554,0.122999,0.094379156,0.000199109,0.001883578,0.039856639,-0.059553798,-0.003285211,2.23E-08,-0.00232347,6.29E-05,1,1.96E-06,-0.00049403,-0.000137196,0.613445973,-1.43769,1.179953473,-1.8751225,1.8751225,0.696630973,1.729765,-1.729765,0.865295973,2.8809
-0.497628,2.00554,0.122988,0.094531748,-1.05E-05,0.001804746,0.03051257,-0.041909097,-0.01564515,2.22E-08,-0.00125293,4.62E-05,1,1.96E-06,-0.000497163,-0.00013708,0.612920973,-1.434215,1.174084473,-1.8764415,1.8764415,0.698035973,1.73246,-1.73246,0.855300973,2.888315
-0.497162,2.00554,0.122976,0.094638758,-0.000144368,0.00167279,0.021393072,-0.026777796,-0.026335123,2.22E-08,-0.000570922,4.40E-05,1,1.96E-06,-0.00049859,-0.00013697,0.612405973,-1.43073,1.168240973,-1.877735,1.877735,0.699455973,1.73514,-1.73514,0.845395973,2.89328
-0.4967,2.00553,0.122962,0.094699905,-0.000213714,0.001498252,0.012237306,-0.013864995,-0.034885112,2.21E-08,-0.000225744,4.35E-05,1,1.96E-06,-0.000499154,-0.000136861,0.611890973,-1.427245,1.162425973,-1.87901,1.87901,0.700890973,1.737815,-1.737815,0.835480973,2.895545
-0.49624,2.00553,0.122946,0.094720701,-0.000227961,0.001288918,0.004161174,-0.002845084,-0.041855103,2.21E-08,-0.000175709,4.49E-05,1,1.96E-06,-0.000499594,-0.000136749,0.611385973,-1.42375,1.156640973,-1.880255,1.880255,0.702335973,1.74047,-1.74047,0.825490973,2.894865
-0.495783,2.00553,0.122929,0.094706657,-0.000195833,0.001051692,-0.002805277,0.006429987,-0.047405084,2.21E-08,-0.000379014,4.80E-05,1,1.96E-06,-0.000500541,-0.000136629,0.610880973,-1.420255,1.150880973,-1.881465,1.881465,0.703800973,1.743115,-1.743115,0.815355973,2.89104
-0.495329,2.00553,0.122909,0.094538982,6.09E-05,0.000837573,-0.03355195,0.051353809,-0.042644989,2.22E-08,-0.00193377,5.53E-05,1,1.96E-06,-0.000505375,-0.000136491,0.610390973,-1.416755,1.145155973,-1.88265,1.88265,0.705280973,1.745745,-1.745745,0.805010973,2.883905
-0.494879,2.00553,0.122886,0.094410037,0.000237879,0.000535032,-0.025789826,0.035399311,-0.060234844,2.22E-08,-0.00290863,5.93E-05,1,1.96E-06,-0.000512647,-0.000136343,0.609900973,-1.413245,1.139460973,-1.883805,1.883805,0.706775973,1.74836,-1.74836,0.794415973,2.87335
-0.494431,2.00553,0.122861,0.094307281,0.000380495,0.000220407,-0.020543703,0.028529413,-0.062574655,2.22E-08,-0.00370795,6.64E-05,1,1.96E-06,-0.000521917,-0.000136177,0.609420973,-1.409735,1.133800973,-1.884935,1.884935,0.708280973,1.750965,-1.750965,0.783535973,2.85931
-0.493986,2.00554,0.122833,0.094215219,0.000508882,-9.37E-05,-0.018420246,0.025684316,-0.062394426,2.22E-08,-0.00443876,7.50E-05,1,1.96E-06,-0.000533014,-0.00013599,0.608945973,-1.40622,1.128170973,-1.886025,1.886025,0.709810973,1.753555,-1.753555,0.772345973,2.84176
-0.493543,2.00554,0.122801,0.094129144,0.000632032,-0.000406657,-0.017209314,0.024638619,-0.062114153,2.22E-08,-0.0051496,9.06E-05,1,1.95E-06,-0.000545888,-0.000135763,0.608475973,-1.4027,1.122580973,-1.887085,1.887085,0.711350973,1.756125,-1.756125,0.760835973,2.82076
-0.493102,2.00554,0.122767,0.094048252,0.000754579,-0.000718879,-0.016173286,0.024519124,-0.061893835,2.23E-08,-0.00586065,0.000104612,1,1.95E-06,-0.000560539,-0.000135502,0.608010973,-1.399175,1.117025973,-1.88811,1.88811,0.712910973,1.758685,-1.758685,0.749005973,2.7964
-0.492662,2.00555,0.12273,0.093967937,0.000878684,-0.001032267,-0.016064949,0.02483203,-0.062063468,2.23E-08,-0.00657587,0.000119652,1,1.95E-06,-0.000576979,-0.000135203,0.607550973,-1.395645,1.111510973,-1.889105,1.889105,0.714480973,1.761235,-1.761235,0.736870973,2.768825
-0.492222,2.00555,0.12269,0.093885894,0.001005223,-0.001347991,-0.016408445,0.025320536,-0.062463049,2.23E-08,-0.00729796,0.000135381,1,1.95E-06,-0.000595224,-0.000134864,0.607100973,-1.392105,1.106030973,-1.890065,1.890065,0.716070973,1.763765,-1.763765,0.724465973,2.73824
-0.491784,2.00556,0.122646,0.093802618,0.001134454,-0.001666537,-0.01663111,0.025860044,-0.062952572,2.23E-08,-0.00802592,0.000152728,1,1.94E-06,-0.000615289,-0.000134482,0.606650973,-1.388565,1.100585973,-1.89099,1.89099,0.717675973,1.76628,-1.76628,0.711820973,2.704905
-0.491345,2.00556,0.122601,0.093721405,0.001266279,-0.001988991,-0.016231812,0.026382454,-0.063672034,2.23E-08,-0.00875512,0.000174085,1,1.94E-06,-0.000637177,-0.000134047,0.606205973,-1.38502,1.095180973,-1.891875,1.891875,0.719300973,1.768775,-1.768775,0.698980973,2.669095
-0.490907,2.00557,0.122553,0.093539415,0.001526593,-0.002384785,-0.036378981,0.052079665,-0.078191374,2.23E-08,-0.0103583,0.000183178,1,1.94E-06,-0.000663073,-0.000133589,0.605775973,-1.38147,1.089815973,-1.89273,1.89273,0.720940973,1.771265,-1.771265,0.686475973,2.63161
-0.490468,2.00558,0.122504,0.093290122,0.001887197,-0.0027864,-0.04983246,0.072137776,-0.079150542,2.23E-08,-0.0124849,0.000188918,1,1.93E-06,-0.000694285,-0.000133117,0.605340973,-1.377915,1.084495973,-1.89355,1.89355,0.722600973,1.773735,-1.773735,0.674815973,2.59328
-0.49003,2.00559,0.122455,0.093195212,0.00211094,-0.003045025,-0.018944158,0.044766488,-0.050489617,2.23E-08,-0.0132746,0.000194509,1,1.93E-06,-0.000727471,-0.000132631,0.604920973,-1.374355,1.079210973,-1.894325,1.894325,0.724270973,1.776185,-1.776185,0.663850973,2.554255
-0.48959,2.0056,0.122406,0.093207736,0.002247706,-0.003209014,0.002554489,0.027373403,-0.031558651,2.23E-08,-0.0132383,0.000209388,1,1.92E-06,-0.000760567,-0.000132108,0.604500973,-1.370795,1.073965973,-1.89507,1.89507,0.725965973,1.77862,-1.77862,0.653415973,2.5147
-0.489145,2.00562,0.122365,0.094019361,0.002756929,-0.001632643,0.162328415,0.101868322,0.315811788,2.22E-08,-0.00581605,0.000269351,1,1.92E-06,-0.000775107,-0.000131434,0.604090973,-1.367225,1.068770973,-1.895775,1.895775,0.727675973,1.78105,-1.78105,0.643340973,2.474785
-0.488699,2.00562,0.122334,0.093813345,0.001197411,0.000148544,-0.041177335,-0.31186665,0.356912357,2.22E-08,-0.00739976,0.000383855,1,1.92E-06,-0.000793606,-0.000130475,0.603680973,-1.363655,1.063610973,-1.896445,1.896445,0.729405973,1.78345,-1.78345,0.633470973,2.434675
-0.488248,2.00563,0.122307,0.094506855,0.001198381,0.001029712,0.138686397,0.000220747,0.176382483,2.22E-08,-0.00161172,0.000285548,1,1.92E-06,-0.000797636,-0.000129761,0.603280973,-1.360075,1.058495973,-1.89707,1.89707,0.731145973,1.78584,-1.78584,0.623625973,2.39453
-0.487795,2.00563,0.122286,0.094515407,0.000537535,0.002134152,0.001706407,-0.132141607,0.221012604,2.22E-08,-0.0015472,0.000286715,1,1.92E-06,-0.000801504,-0.000129044,0.602880973,-1.356495,1.053425973,-1.89766,1.89766,0.732910973,1.788215,-1.788215,0.613670973,2.354495
-0.487339,2.00563,0.122267,0.09469698,0.000131379,0.002423972,0.036326788,-0.081206688,0.057982622,2.22E-08,-0.000233084,0.000255447,1,1.91E-06,-0.000802086,-0.000128405,0.602490973,-1.352905,1.048395973,-1.89822,1.89822,0.734695973,1.79057,-1.79057,0.603470973,2.314705
-0.48688,2.00563,0.122248,0.094897834,-0.000192025,0.002415968,0.040177353,-0.06465787,-0.001717476,2.22E-08,0.00125743,0.000242433,1,1.91E-06,-0.000798943,-0.000127799,0.602105973,-1.34932,1.043405973,-1.89873,1.89873,0.736495973,1.79291,-1.79291,0.592900973,2.275285
-0.486417,2.00563,0.122229,0.09509357,-0.000469948,0.002289694,0.039137421,-0.055562253,-0.025507686,2.22E-08,0.00268614,0.000234075,1,1.92E-06,-0.000792227,-0.000127214,0.601720973,-1.345725,1.038465973,-1.89921,1.89921,0.738315973,1.79523,-1.79523,0.581880973,2.236315
-0.485953,2.00562,0.12221,0.095105682,-0.000490276,0.002059386,0.00243502,-0.004043476,-0.04629788,2.22E-08,0.0025057,0.000231218,1,1.92E-06,-0.000785963,-0.000126636,0.601350973,-1.342125,1.033565973,-1.89965,1.89965,0.740160973,1.797535,-1.797535,0.570995973,2.19852
-0.485488,2.00562,0.122191,0.095020451,-0.000356639,0.001816974,-0.017036859,0.026750281,-0.048628001,2.22E-08,0.00156814,0.00024188,1,1.92E-06,-0.000782043,-0.000126031,0.600975973,-1.33852,1.028710973,-1.900045,1.900045,0.742015973,1.79982,-1.79982,0.560685973,2.16238
-0.485022,2.00562,0.122174,0.094984081,-0.000267431,0.001601672,-0.007283483,0.017864699,-0.043168089,2.22E-08,0.00116182,0.000244477,1,1.92E-06,-0.000779138,-0.00012542,0.600610973,-1.334915,1.023890973,-1.900405,1.900405,0.743895973,1.80209,-1.80209,0.550940973,2.127855
-0.484555,2.00562,0.122158,0.095005124,-0.000248416,0.001381928,0.004217949,0.003826587,-0.044068184,2.22E-08,0.00124024,0.000247636,1,1.92E-06,-0.000776038,-0.000124801,0.600255973,-1.3313,1.019125973,-1.90073,1.90073,0.745795973,1.80434,-1.80434,0.541745973,2.09482
-0.484088,2.00562,0.122142,0.095083863,-0.000304359,0.001148126,0.015751689,-0.011164265,-0.04692832,2.22E-08,0.00178853,0.00025507,1,1.92E-06,-0.000771566,-0.000124163,0.599900973,-1.327685,1.014395973,-1.90101,1.90101,0.747715973,1.80657,-1.80657,0.533120973,2.063145
-0.48362,2.00562,0.122126,0.0952176,-0.00043604,0.000901041,0.026759613,-0.026311246,-0.049678531,2.22E-08,0.00279592,0.000261676,1,1.92E-06,-0.000764577,-0.000123509,0.599550973,-1.324065,1.009720973,-1.901255,1.901255,0.749660973,1.808785,-1.808785,0.525120973,2.032665
-0.483151,2.00561,0.12211,0.095404038,-0.000641277,0.000642433,0.037289522,-0.041021727,-0.052128847,2.22E-08,0.00424268,0.000267548,1,1.92E-06,-0.00075397,-0.00012284,0.599205973,-1.32044,1.005075973,-1.90146,1.90146,0.751615973,1.81098,-1.81098,0.517785973,2.00321
-0.482682,2.00561,0.122095,0.095639683,-0.000915768,0.000373912,0.047123607,-0.054872309,-0.054289293,2.22E-08,0.00609968,0.000272844,1,1.92E-06,-0.000738721,-0.000122158,0.598870973,-1.316815,1.000480973,-1.901625,1.901625,0.753600973,1.813155,-1.813155,0.511165973,1.97463
-0.482211,2.0056,0.122079,0.095919845,-0.001253448,9.68E-05,0.056042034,-0.06750909,-0.056229888,2.22E-08,0.00832886,0.000277771,1,1.92E-06,-0.000717899,-0.000121464,0.598535973,-1.31318,0.995930973,-1.901755,1.901755,0.755600973,1.815315,-1.815315,0.505325973,1.94676
-0.481742,2.0056,0.122064,0.095864176,-0.00109306,1.06E-05,-0.011140813,0.032099925,-0.017920381,2.22E-08,0.00709024,0.000225295,1,1.92E-06,-0.000700173,-0.0001209,0.598200973,-1.309545,0.991420973,-1.901845,1.901845,0.757625973,1.81745,-1.81745,0.500305973,1.91945
-0.481274,2.00559,0.122049,0.0957801,-0.000942705,-0.000233042,-0.016807261,0.03009274,-0.049330816,2.22E-08,0.00639767,0.00023723,1,1.92E-06,-0.000684179,-0.000120307,0.597880973,-1.305905,0.986955973,-1.90189,1.90189,0.759675973,1.81957,-1.81957,0.496140973,1.892595
-0.480807,2.00559,0.122033,0.095709185,-0.000806198,-0.000520365,-0.014197922,0.027326056,-0.058021202,2.22E-08,0.00581102,0.000258003,1,1.93E-06,-0.000669651,-0.000119662,0.597560973,-1.302265,0.982530973,-1.901905,1.901905,0.761740973,1.821665,-1.821665,0.492850973,1.866085
-0.480341,2.00558,0.122016,0.095648771,-0.000678247,-0.000819497,-0.012082608,0.025616173,-0.060331545,2.22E-08,0.00527377,0.000271752,1,1.93E-06,-0.000656467,-0.000118983,0.597250473,-1.2986155,0.978155973,-1.90188,1.90188,0.763830973,1.823745,-1.823745,0.490450973,1.839845
-0.479877,2.00558,0.121999,0.095595468,-0.00055585,-0.00112134,-0.010652981,0.024505689,-0.060821849,2.22E-08,0.00476684,0.000276536,1,1.93E-06,-0.00064455,-0.000118291,0.596941973,-1.294964,0.973820973,-1.901815,1.901815,0.765945973,1.8258,-1.8258,0.488930973,1.813825
-0.479414,2.00558,0.12198,0.095544679,-0.000437425,-0.001422481,-0.010170988,0.023711706,-0.060632117,2.22E-08,0.00428061,0.000281472,1,1.93E-06,-0.000633848,-0.000117588,0.596638473,-1.2913075,0.969525973,-1.90171,1.90171,0.768080973,1.827835,-1.827835,0.488275973,1.78801
-0.478953,2.00558,0.12196,0.095495201,-0.000320977,-0.001722372,-0.009887824,0.023317322,-0.060342352,2.22E-08,0.00380549,0.000289166,1,1.93E-06,-0.000624334,-0.000116865,0.596338473,-1.2876475,0.965275973,-1.90157,1.90157,0.770240973,1.829855,-1.829855,0.488430973,1.762405
-0.478493,2.00557,0.121939,0.095448432,-0.000204283,-0.002021092,-0.009377082,0.02336844,-0.060062555,2.22E-08,0.00333526,0.000310965,1,1.93E-06,-0.000615996,-0.000116087,0.596043473,-1.2839825,0.961070973,-1.901395,1.901395,0.772425973,1.83185,-1.83185,0.489345973,1.73704
-0.478033,2.00557,0.121917,0.09540207,-8.85E-05,-0.002318998,-0.009279127,0.023190859,-0.059852727,2.22E-08,0.00286808,0.000337671,1,1.93E-06,-0.000608826,-0.000115243,0.595752473,-1.2803135,0.956895973,-1.90118,1.90118,0.774625973,1.83382,-1.83382,0.490955973,1.71197
-0.477577,2.00558,0.121894,0.094894797,0.000699574,-0.002374692,-0.101430898,0.157643778,-0.0109326,2.22E-08,-0.00212503,0.000329581,1,1.93E-06,-0.000614139,-0.000114419,0.595470973,-1.276645,0.952775973,-1.90093,1.90093,0.776855973,1.83578,-1.83578,0.493170973,1.687265
-0.477124,2.00558,0.12187,0.094522158,0.001214204,-0.002667648,-0.07452565,0.1029618,-0.058122298,2.22E-08,-0.00495526,0.000372879,1,1.93E-06,-0.000626527,-0.000113487,0.595188973,-1.272967,0.948690973,-1.900635,1.900635,0.779110973,1.837705,-1.837705,0.495890973,1.663025
-0.476675,2.00559,0.121854,0.093808989,0.000284263,-0.001096761,-0.142609581,-0.185936167,0.315108336,2.22E-08,-0.0101149,0.000554391,1,1.92E-06,-0.000651814,-0.000112101,0.594915973,-1.26929,0.944650973,-1.900315,1.900315,0.781390973,1.839615,-1.839615,0.499030973,1.639345
-0.476227,2.00558,0.121842,0.093539231,-5.56E-05,-0.000345304,-0.053933557,-0.067927933,0.151429127,2.22E-08,-0.0120872,0.000528541,1,1.92E-06,-0.000682032,-0.00011078,0.594647473,-1.2656085,0.940645973,-1.89995,1.89995,0.783690973,1.841495,-1.841495,0.502465973,1.61633
-0.475776,2.00559,0.121839,0.094171663,0.000221922,0.001374821,0.1264862,0.055561804,0.344609541,2.22E-08,-0.00612309,0.000559974,1,1.92E-06,-0.00069734,-0.00010938,0.594382973,-1.261923,0.936685973,-1.89955,1.89955,0.786015973,1.84336,-1.84336,0.506105973,1.5941
-0.475324,2.00559,0.121836,0.094350799,-5.04E-05,0.001470963,0.035813234,-0.054425163,0.019729907,2.22E-08,-0.00529801,0.00049899,1,1.91E-06,-0.000710585,-0.000108132,0.594122473,-1.2582335,0.932770973,-1.899115,1.899115,0.788370973,1.845205,-1.845205,0.509835973,1.57275
-0.47487,2.00559,0.121836,0.094731961,0.000155175,0.002163008,0.076226885,0.041167369,0.138590042,2.22E-08,-0.00192773,0.000473341,1,1.91E-06,-0.000715404,-0.000106949,0.593866473,-1.2545395,0.928890973,-1.898645,1.898645,0.790750973,1.847015,-1.847015,0.513580973,1.552375
-0.474415,2.00559,0.121838,0.09493158,8.94E-05,0.002302154,0.039940863,-0.013119701,0.027870074,2.22E-08,-0.000461372,0.000442124,1,1.91E-06,-0.000716557,-0.000105844,0.593614473,-1.2508415,0.925050973,-1.898135,1.898135,0.793155973,1.84881,-1.84881,0.517250973,1.533035
-0.473959,2.00559,0.121839,0.09507283,3.75E-06,0.002258786,0.028233656,-0.017082872,-0.00871996,2.22E-08,0.0004914,0.000431663,1,1.91E-06,-0.000715329,-0.000104765,0.593371973,-1.247144,0.921250973,-1.897595,1.897595,0.795585973,1.85058,-1.85058,0.520795973,1.51478
-0.473501,2.00559,0.12184,0.095188962,-5.92E-05,0.002141639,0.02323152,-0.012557242,-0.023540044,2.22E-08,0.001196,0.000441299,1,1.91E-06,-0.000712339,-0.000103661,0.593127973,-1.243438,0.917490973,-1.897015,1.897015,0.798045973,1.85233,-1.85233,0.524180973,1.497615
-0.473043,2.00559,0.12184,0.09527703,-0.000101078,0.001986414,0.017629103,-0.008321601,-0.031220169,2.22E-08,0.00178546,0.000463424,1,1.91E-06,-0.000707875,-0.000102503,0.592890973,-1.239735,0.913770973,-1.896405,1.896405,0.800525973,1.85405,-1.85405,0.527400973,1.481495
-0.472585,2.00558,0.12184,0.095276966,-0.000128907,0.001813069,-4.06E-06,-0.005510081,-0.034900339,2.22E-08,0.00246572,0.000584659,1,1.91E-06,-0.000701711,-0.000101041,0.592630973,-1.236055,0.910085973,-1.89576,1.89576,0.803040973,1.855745,-1.855745,0.530475973,1.46637
-0.472127,2.00558,0.121839,0.095104791,-0.000144755,0.001636893,-0.034437043,-0.00308277,-0.035560571,2.22E-08,0.00339279,0.000911016,1,1.91E-06,-0.000693229,-9.88E-05,0.592319973,-1.232466,0.906440973,-1.895075,1.895075,0.805580973,1.857415,-1.857415,0.533395973,1.45219
-0.471672,2.00558,0.121837,0.094658152,-0.000129051,0.001421536,-0.089320826,0.003281398,-0.043520887,2.22E-08,0.00467737,0.00147865,1,1.91E-06,-0.000681536,-9.51E-05,0.591892973,-1.229033,0.902835973,-1.89436,1.89436,0.808150973,1.859065,-1.859065,0.536180973,1.438905
-0.471218,2.00558,0.121832,0.094444589,0.000262245,0.000563658,-0.042697425,0.078375168,-0.172131275,2.22E-08,0.00587152,0.0012267,1,1.91E-06,-0.000666857,-9.20E-05,0.591294473,-1.2258515,0.899265973,-1.89361,1.89361,0.810740973,1.860685,-1.860685,0.538835973,1.42647
-0.470764,2.00559,0.121821,0.094498191,0.000955151,-0.000629872,0.010711892,0.138677434,-0.239311691,2.22E-08,0.00644465,0.00102604,1,1.91E-06,-0.000650745,-8.94E-05,0.590459473,-1.2230165,0.895735973,-1.89283,1.89283,0.813365973,1.86228,-1.86228,0.541365973,1.41485
-0.47031,2.0056,0.121805,0.09481492,0.001903118,-0.002069136,0.063343192,0.189675488,-0.288472104,2.22E-08,0.00654632,0.00087377,1,1.91E-06,-0.000634379,-8.73E-05,0.589323973,-1.220622,0.892245973,-1.89201,1.89201,0.816025973,1.86385,-1.86385,0.543780973,1.403995
-0.469853,2.00561,0.121781,0.095394461,0.003064013,-0.003710443,0.115891468,0.232250533,-0.328862491,2.22E-08,0.00629951,0.00075553,1,1.91E-06,-0.000618631,-8.54E-05,0.587821473,-1.2187545,0.888790973,-1.891165,1.891165,0.818705973,1.86539,-1.86539,0.546080973,1.393875
